job_id,job_title,company_name,location,tools_preferred,tools_count,tool_mlflow,tool_langchain,tool_fastapi,tool_kdbplus,tool_bigquery,tool_tensorflow,tool_pytorch,tool_scikit-learn
1526,NLP Engineer,"Novak, Clark and Sullivan","Robinview, NZ","FastAPI, KDB+, BigQuery",3,0,0,1,1,1,0,0,0
1527,Quant Researcher,Hall PLC,"Ryanshire, TL","FastAPI, KDB+",2,0,0,1,1,0,0,0,0
1528,Quant Researcher,Gamble-Cardenas,"Kristenside, ZM",TensorFlow,1,0,0,0,0,0,1,0,0
1529,AI Product Manager,"Sutton, Mcdonald and Vang","Jessicafort, MR","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1530,Computer Vision Engineer,Foster and Sons,"Katelynstad, JM","KDB+, FastAPI, MLflow",3,1,0,1,1,0,0,0,0
1531,AI Product Manager,Myers Group,"Williamburgh, KI","BigQuery, MLflow, KDB+",3,1,0,0,1,1,0,0,0
1532,Computer Vision Engineer,Davis-French,"New Miranda, YE","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
1533,AI Product Manager,"Rivera, Kennedy and Smith","East Debraport, GT","FastAPI, MLflow, PyTorch",3,1,0,1,0,0,0,1,0
1534,Data Scientist,"Romero, Clark and Williams","East Josephland, KM","TensorFlow, PyTorch",2,0,0,0,0,0,1,1,0
1535,ML Engineer,Wong-Miller,"Lake Joseph, DO",LangChain,1,0,1,0,0,0,0,0,0
1536,ML Engineer,"Franco, Green and Green","Michelleborough, AT",MLflow,1,1,0,0,0,0,0,0,0
1537,Computer Vision Engineer,Gould Inc,"North Amber, CH",Scikit-learn,1,0,0,0,0,0,0,0,1
1538,Computer Vision Engineer,"Page, Garrett and Little","South Kelly, ZA","LangChain, PyTorch, KDB+",3,0,1,0,1,0,0,1,0
1539,Data Scientist,Moore LLC,"West Gregory, MC","TensorFlow, BigQuery, Scikit-learn",3,0,0,0,0,1,1,0,1
1540,Data Scientist,Schaefer-Mcbride,"South Kurtberg, VC",BigQuery,1,0,0,0,0,1,0,0,0
1541,Computer Vision Engineer,Wallace and Sons,"Meganmouth, SA","MLflow, KDB+",2,1,0,0,1,0,0,0,0
1542,Data Scientist,"Le, Morris and Hernandez","Ralphbury, PA","Scikit-learn, FastAPI, BigQuery",3,0,0,1,0,1,0,0,1
1543,Data Scientist,"Johnson, Gomez and Neal","East Elizabeth, TO","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
1544,ML Engineer,Campbell-Yu,"New Nicholas, GN",KDB+,1,0,0,0,1,0,0,0,0
1545,Data Analyst,"Martinez, Gonzalez and Rasmussen","Gregorytown, QA",TensorFlow,1,0,0,0,0,0,1,0,0
1546,Quant Researcher,"Gonzalez, Roth and Gilbert","Espinozaside, NG",LangChain,1,0,1,0,0,0,0,0,0
1547,AI Researcher,"Brown, Morris and Young","West Alicia, EC","TensorFlow, Scikit-learn",2,0,0,0,0,0,1,0,1
1548,AI Researcher,Avila-Johnson,"Marshallfort, IT","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
1549,Quant Researcher,Lynch and Sons,"Dennisland, BS","Scikit-learn, KDB+",2,0,0,0,1,0,0,0,1
1550,Computer Vision Engineer,Haynes-George,"Port Jeremiahshire, BT","Scikit-learn, KDB+, PyTorch",3,0,0,0,1,0,0,1,1
1551,AI Researcher,Fowler-Stewart,"Taylorfort, KP","MLflow, LangChain",2,1,1,0,0,0,0,0,0
1552,AI Product Manager,"Powell, Ruiz and Smith","Adkinshaven, CZ","KDB+, MLflow",2,1,0,0,1,0,0,0,0
1553,Quant Researcher,"Richardson, Rojas and Patton","East Carolinehaven, IE","BigQuery, KDB+, MLflow",3,1,0,0,1,1,0,0,0
1554,Computer Vision Engineer,Patterson-Green,"Mooreland, NZ","BigQuery, TensorFlow, PyTorch",3,0,0,0,0,1,1,1,0
1555,Data Analyst,Conner-Rivera,"Lake Andrewchester, DJ","MLflow, FastAPI",2,1,0,1,0,0,0,0,0
1556,Data Scientist,Johnson-Murphy,"North Joshuahaven, DO",KDB+,1,0,0,0,1,0,0,0,0
1557,ML Engineer,"Freeman, Williams and Thomas","Barajaston, DZ","Scikit-learn, TensorFlow",2,0,0,0,0,0,1,0,1
1558,ML Engineer,Reilly PLC,"Bennettfurt, IQ","Scikit-learn, BigQuery, LangChain",3,0,1,0,0,1,0,0,1
1559,AI Product Manager,"Sosa, Whitney and Dickerson","Williamshire, TJ",PyTorch,1,0,0,0,0,0,0,1,0
1560,NLP Engineer,Johnson PLC,"Jenniferburgh, SC","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
1561,ML Engineer,Rosales-Peterson,"Gonzaleshaven, MR",TensorFlow,1,0,0,0,0,0,1,0,0
1562,AI Product Manager,"Salazar, Wiggins and Campbell","North Alexandra, MZ","BigQuery, MLflow, PyTorch",3,1,0,0,0,1,0,1,0
1563,Data Scientist,Torres PLC,"Rodriguezmouth, AE","PyTorch, Scikit-learn",2,0,0,0,0,0,0,1,1
1564,Computer Vision Engineer,"Zuniga, Coleman and Guzman","South Jamesstad, GT","TensorFlow, KDB+",2,0,0,0,1,0,1,0,0
1565,AI Product Manager,Oliver-Miller,"Sarahton, ER","BigQuery, FastAPI, Scikit-learn",3,0,0,1,0,1,0,0,1
1566,AI Researcher,"Mullins, Butler and Moses","South Jason, PG",FastAPI,1,0,0,1,0,0,0,0,0
1567,NLP Engineer,"Roberson, Dunlap and Todd","New Samanthaberg, BD","FastAPI, Scikit-learn, KDB+",3,0,0,1,1,0,0,0,1
1568,Data Scientist,Hammond-Miles,"Lake Brianna, ET","FastAPI, PyTorch",2,0,0,1,0,0,0,1,0
1569,Data Scientist,"Walls, Young and Cook","New Nicole, AZ",MLflow,1,1,0,0,0,0,0,0,0
1570,AI Product Manager,Henderson-Douglas,"Larsenport, FM",KDB+,1,0,0,0,1,0,0,0,0
1571,AI Researcher,Waters Group,"Lewiston, HN",KDB+,1,0,0,0,1,0,0,0,0
1572,ML Engineer,"Evans, Keller and Macdonald","Sanchezland, LI",MLflow,1,1,0,0,0,0,0,0,0
1573,ML Engineer,"Smith, Smith and Calhoun","Jamesburgh, LS",FastAPI,1,0,0,1,0,0,0,0,0
1574,AI Product Manager,Holmes Inc,"Bendershire, AG","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
1575,Quant Researcher,Gordon-Bradley,"Higginsview, NI",Scikit-learn,1,0,0,0,0,0,0,0,1
1576,Quant Researcher,Garrison-Rosales,"New Henryshire, TZ",LangChain,1,0,1,0,0,0,0,0,0
1577,Data Analyst,Beasley LLC,"Port Christinaburgh, TN","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
1578,NLP Engineer,"Miller, Harris and Johnson","Jessicaport, WS","MLflow, TensorFlow, PyTorch",3,1,0,0,0,0,1,1,0
1579,AI Researcher,"Miller, Hahn and Jackson","Marquezchester, SL","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
1580,ML Engineer,Smith-Mcintyre,"North Sheilaville, IN","MLflow, Scikit-learn, BigQuery",3,1,0,0,0,1,0,0,1
1581,ML Engineer,Martinez Inc,"West Morgan, ST",FastAPI,1,0,0,1,0,0,0,0,0
1582,Data Analyst,Jones-Robertson,"Lake Charles, DM",MLflow,1,1,0,0,0,0,0,0,0
1583,Quant Researcher,Schneider-Watson,"Rosston, PY","BigQuery, PyTorch, MLflow",3,1,0,0,0,1,0,1,0
1584,AI Researcher,"Thompson, Castillo and Farrell","North Jennifer, NA",MLflow,1,1,0,0,0,0,0,0,0
1585,AI Product Manager,Acevedo Ltd,"North Martin, AU","KDB+, PyTorch, FastAPI",3,0,0,1,1,0,0,1,0
1586,AI Product Manager,"Flynn, Arellano and Porter","Reesebury, RO",Scikit-learn,1,0,0,0,0,0,0,0,1
1587,Data Analyst,Harper and Sons,"South Roystad, TR","FastAPI, MLflow, KDB+",3,1,0,1,1,0,0,0,0
1588,AI Product Manager,Molina-Dixon,"Lake Eric, CD","Scikit-learn, LangChain",2,0,1,0,0,0,0,0,1
1589,AI Product Manager,"Baker, Smith and Phillips","Lake Christopher, LA","Scikit-learn, MLflow, PyTorch",3,1,0,0,0,0,0,1,1
1590,Data Scientist,"Robertson, Miller and Watson","Cynthiamouth, NE",MLflow,1,1,0,0,0,0,0,0,0
1591,AI Researcher,"Bowman, Sutton and Richmond","Ericburgh, BR","MLflow, KDB+, FastAPI",3,1,0,1,1,0,0,0,0
1592,Data Analyst,Moore-Wood,"South Christopherchester, MG","LangChain, BigQuery",2,0,1,0,0,1,0,0,0
1593,ML Engineer,"Lee, Mitchell and Neal","New Shane, MM","BigQuery, PyTorch, FastAPI",3,0,0,1,0,1,0,1,0
1594,Data Scientist,"Burton, Reynolds and Dougherty","East Monicastad, YE","TensorFlow, Scikit-learn, BigQuery",3,0,0,0,0,1,1,0,1
1595,Data Scientist,Kelly Ltd,"South Brett, ML","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
1596,Data Scientist,"Thompson, Morris and Griffin","Michaelside, TV",Scikit-learn,1,0,0,0,0,0,0,0,1
1597,Data Scientist,Carr Inc,"Browntown, KR","BigQuery, LangChain, KDB+",3,0,1,0,1,1,0,0,0
1598,AI Product Manager,"Townsend, Strickland and Rodriguez","East Michael, MD","TensorFlow, KDB+, FastAPI",3,0,0,1,1,0,1,0,0
1599,Computer Vision Engineer,Pineda Inc,"Lauriehaven, CV",BigQuery,1,0,0,0,0,1,0,0,0
1600,AI Product Manager,Hudson and Sons,"East Keithview, AR",MLflow,1,1,0,0,0,0,0,0,0
1601,AI Product Manager,Miller-Burton,"West Kennethton, PA",TensorFlow,1,0,0,0,0,0,1,0,0
1602,Computer Vision Engineer,Murillo Inc,"Jonesburgh, BH","PyTorch, FastAPI, TensorFlow",3,0,0,1,0,0,1,1,0
1603,Data Analyst,Alvarez-Butler,"North James, HT","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1604,Quant Researcher,Glenn-Brady,"North Dakota, TW",TensorFlow,1,0,0,0,0,0,1,0,0
1605,ML Engineer,Bryant-Martin,"East John, NR","MLflow, PyTorch, FastAPI",3,1,0,1,0,0,0,1,0
1606,Data Analyst,Bailey PLC,"Port Elizabeth, SY","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1607,Quant Researcher,"Swanson, Young and Martin","East Alexis, LK",KDB+,1,0,0,0,1,0,0,0,0
1608,ML Engineer,Hancock-Wiggins,"North Adamburgh, AO","FastAPI, LangChain, TensorFlow",3,0,1,1,0,0,1,0,0
1609,Quant Researcher,Mcconnell Ltd,"New Allisonshire, MN",Scikit-learn,1,0,0,0,0,0,0,0,1
1610,ML Engineer,Patton and Sons,"Jacktown, TW",MLflow,1,1,0,0,0,0,0,0,0
1611,Computer Vision Engineer,Gray-Dixon,"West Maria, ML","LangChain, KDB+, FastAPI",3,0,1,1,1,0,0,0,0
1612,Computer Vision Engineer,"Miller, Casey and Gray","South Michael, CD",KDB+,1,0,0,0,1,0,0,0,0
1613,Data Scientist,Andersen Inc,"Smithbury, BT","MLflow, KDB+, PyTorch",3,1,0,0,1,0,0,1,0
1614,Quant Researcher,"Bernard, Henry and Zamora","Breannahaven, MA",BigQuery,1,0,0,0,0,1,0,0,0
1615,AI Researcher,Frost Ltd,"Vazquezton, BH","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
1616,ML Engineer,Lewis Group,"Williamland, KN","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
1617,AI Researcher,"Tucker, Strong and Bond","Wilsonmouth, PW","MLflow, PyTorch, Scikit-learn",3,1,0,0,0,0,0,1,1
1618,NLP Engineer,Livingston-Phillips,"Knightstad, BD","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1619,AI Product Manager,Snyder Group,"Jenniferburgh, AE",LangChain,1,0,1,0,0,0,0,0,0
1620,Data Analyst,"Herman, Johnson and Barnes","Maciasfort, LR","KDB+, LangChain, BigQuery",3,0,1,0,1,1,0,0,0
1621,AI Product Manager,Perez-Bailey,"Santiagoshire, PH","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
1622,NLP Engineer,"Summers, Swanson and Brown","West Cynthiaburgh, AD","BigQuery, FastAPI, MLflow",3,1,0,1,0,1,0,0,0
1623,Computer Vision Engineer,Schmidt-Payne,"Kyleside, JP","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1624,Data Analyst,"Ortiz, Hill and Anderson","West Cynthiaton, SM","TensorFlow, FastAPI, PyTorch",3,0,0,1,0,0,1,1,0
1625,Quant Researcher,Dalton-Galloway,"East Priscilla, DO","KDB+, FastAPI, MLflow",3,1,0,1,1,0,0,0,0
1626,Computer Vision Engineer,Brown-Garcia,"Dillonville, TL","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1627,ML Engineer,"Ramirez, Morrison and Shaffer","East Bobbymouth, LU",KDB+,1,0,0,0,1,0,0,0,0
1628,NLP Engineer,Fisher LLC,"Changview, CU","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
1629,NLP Engineer,Barnes-Gonzalez,"New Cameron, IR",LangChain,1,0,1,0,0,0,0,0,0
1630,Computer Vision Engineer,"Mann, Taylor and Martin","Wendytown, KR","MLflow, Scikit-learn, FastAPI",3,1,0,1,0,0,0,0,1
1631,Computer Vision Engineer,Bush and Sons,"Robertstown, GA",BigQuery,1,0,0,0,0,1,0,0,0
1632,Computer Vision Engineer,"Callahan, Sullivan and Flynn","Port Jennifer, ES","MLflow, TensorFlow, KDB+",3,1,0,0,1,0,1,0,0
1633,Quant Researcher,Joseph-Romero,"Kristenberg, AL","BigQuery, MLflow, TensorFlow",3,1,0,0,0,1,1,0,0
1634,AI Product Manager,"Singh, Shannon and Castaneda","West Justin, IN","KDB+, TensorFlow, LangChain",3,0,1,0,1,0,1,0,0
1635,AI Researcher,"Johnson, Sweeney and Hall","Lindachester, PA","FastAPI, MLflow, PyTorch",3,1,0,1,0,0,0,1,0
1636,Data Analyst,Wu Inc,"Barnesfurt, SV","BigQuery, FastAPI, MLflow",3,1,0,1,0,1,0,0,0
1637,Data Analyst,Lopez-Williams,"North Mark, IN",FastAPI,1,0,0,1,0,0,0,0,0
1638,Computer Vision Engineer,Hughes-Figueroa,"Castilloborough, CH","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
1639,AI Researcher,"Randall, Grant and Rosario","Kimberlyfort, BJ","KDB+, FastAPI",2,0,0,1,1,0,0,0,0
1640,NLP Engineer,Griffith Ltd,"Johnstad, ET","Scikit-learn, PyTorch",2,0,0,0,0,0,0,1,1
1641,Data Analyst,"Smith, Woods and Tucker","South Dylanmouth, SY",KDB+,1,0,0,0,1,0,0,0,0
1642,NLP Engineer,Frazier Inc,"North Joel, PG",TensorFlow,1,0,0,0,0,0,1,0,0
1643,ML Engineer,"Torres, Campbell and Krause","East Hollyfurt, AR","MLflow, TensorFlow, KDB+",3,1,0,0,1,0,1,0,0
1644,NLP Engineer,Snyder Group,"North Susan, SG",BigQuery,1,0,0,0,0,1,0,0,0
1645,Quant Researcher,Lucas-Morris,"Jordanshire, PS","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1646,Data Scientist,Martinez-Weaver,"Lake Valerie, IN","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1647,AI Researcher,Mendez and Sons,"Jonesbury, PA",FastAPI,1,0,0,1,0,0,0,0,0
1648,NLP Engineer,"Johnson, Wright and Quinn","North Brian, FI","PyTorch, Scikit-learn",2,0,0,0,0,0,0,1,1
1649,Computer Vision Engineer,"Mitchell, Collins and Collins","Cobbtown, SZ",TensorFlow,1,0,0,0,0,0,1,0,0
1650,Data Analyst,Williams-Torres,"Port Tiffanystad, DO","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
1651,Quant Researcher,Martinez Group,"Gabriellaborough, HT","TensorFlow, KDB+, PyTorch",3,0,0,0,1,0,1,1,0
1652,AI Product Manager,Weaver-Mcdonald,"West Richard, SV",LangChain,1,0,1,0,0,0,0,0,0
1653,ML Engineer,Cook-Jarvis,"Jayton, GB",LangChain,1,0,1,0,0,0,0,0,0
1654,AI Researcher,Moreno-Sanchez,"Fosterville, TT","KDB+, BigQuery, Scikit-learn",3,0,0,0,1,1,0,0,1
1655,Computer Vision Engineer,Kline Group,"Lake Donaldstad, NP","PyTorch, MLflow, TensorFlow",3,1,0,0,0,0,1,1,0
1656,AI Researcher,Brown and Sons,"Lake Chris, AO","KDB+, MLflow, BigQuery",3,1,0,0,1,1,0,0,0
1657,Data Scientist,Quinn Group,"East Michael, UY",FastAPI,1,0,0,1,0,0,0,0,0
1658,Data Scientist,Mills-Mitchell,"Bryantton, CO","BigQuery, FastAPI",2,0,0,1,0,1,0,0,0
1659,Data Analyst,"Andrews, Sanchez and Carroll","Anthonyberg, DM","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1660,NLP Engineer,Smith and Sons,"Meyermouth, GN","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1661,AI Researcher,Smith-Hall,"South Dustinbury, BY",KDB+,1,0,0,0,1,0,0,0,0
1662,Data Scientist,"Anderson, Tucker and Phillips","Jenniferborough, CO","FastAPI, Scikit-learn, LangChain",3,0,1,1,0,0,0,0,1
1663,Quant Researcher,Kirk-Meyers,"New Jose, ET","PyTorch, FastAPI",2,0,0,1,0,0,0,1,0
1664,Computer Vision Engineer,Bishop-Contreras,"South Ronaldfurt, BB","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1665,NLP Engineer,"Poole, Ramirez and Sims","East David, BW","FastAPI, KDB+, LangChain",3,0,1,1,1,0,0,0,0
1666,AI Researcher,Sandoval Ltd,"Williamsville, EG","TensorFlow, PyTorch, Scikit-learn",3,0,0,0,0,0,1,1,1
1667,ML Engineer,Skinner Inc,"Port James, BS",KDB+,1,0,0,0,1,0,0,0,0
1668,Data Analyst,"Kelly, Pace and Rodriguez","Esparzaberg, SY",LangChain,1,0,1,0,0,0,0,0,0
1669,ML Engineer,Hunt-Phillips,"New Emily, DJ","PyTorch, Scikit-learn, LangChain",3,0,1,0,0,0,0,1,1
1670,Computer Vision Engineer,Edwards-Jones,"Stephanieside, KG","KDB+, TensorFlow",2,0,0,0,1,0,1,0,0
1671,Data Scientist,"Williams, Glass and Benson","Matthewburgh, GB","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
1672,AI Researcher,"Jackson, Carrillo and Anderson","Dustinborough, LT",PyTorch,1,0,0,0,0,0,0,1,0
1673,NLP Engineer,Richardson and Sons,"Lake Austin, AT",PyTorch,1,0,0,0,0,0,0,1,0
1674,Data Analyst,"Weber, Thompson and Williams","Valenciafort, RW","PyTorch, TensorFlow",2,0,0,0,0,0,1,1,0
1675,ML Engineer,"Lee, Scott and Franco","Shawnfurt, LK","KDB+, FastAPI",2,0,0,1,1,0,0,0,0
1676,Quant Researcher,Wright Group,"Josephville, MW",MLflow,1,1,0,0,0,0,0,0,0
1677,NLP Engineer,Daniels and Sons,"Shannonhaven, MY",Scikit-learn,1,0,0,0,0,0,0,0,1
1678,AI Product Manager,"Taylor, Hodges and Martinez","Charlesville, VA","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1679,AI Product Manager,Hanson-Weeks,"Wilsonberg, PA",KDB+,1,0,0,0,1,0,0,0,0
1680,ML Engineer,Barton-Kirby,"West Aliceberg, LV",PyTorch,1,0,0,0,0,0,0,1,0
1681,AI Researcher,Johnson Inc,"Rioston, AF","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1682,Computer Vision Engineer,"Schmitt, James and Campbell","Port Joanne, AZ","KDB+, TensorFlow, LangChain",3,0,1,0,1,0,1,0,0
1683,Quant Researcher,Yates-Brown,"Port Samuel, IQ","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1684,Computer Vision Engineer,"James, Wagner and Johnson","Stevenmouth, MK","TensorFlow, LangChain",2,0,1,0,0,0,1,0,0
1685,AI Product Manager,Cummings-Reyes,"Port Mindyborough, SI","PyTorch, FastAPI",2,0,0,1,0,0,0,1,0
1686,Computer Vision Engineer,Bishop Ltd,"Cartershire, DK",BigQuery,1,0,0,0,0,1,0,0,0
1687,Computer Vision Engineer,Daniels-Jones,"Olsontown, MK",MLflow,1,1,0,0,0,0,0,0,0
1688,Quant Researcher,Reed-Wilson,"Edgarhaven, MX",TensorFlow,1,0,0,0,0,0,1,0,0
1689,Data Analyst,Smith-Moore,"Gabrielport, TT","TensorFlow, KDB+",2,0,0,0,1,0,1,0,0
1690,Data Analyst,Briggs-House,"South Brandon, MG","MLflow, LangChain",2,1,1,0,0,0,0,0,0
1691,Computer Vision Engineer,"Chen, Moore and Ray","Lewisville, SZ","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
1692,AI Researcher,Torres-King,"East Bryanton, KP",FastAPI,1,0,0,1,0,0,0,0,0
1693,AI Product Manager,"Johnson, Espinoza and Ali","Cynthialand, ZM",PyTorch,1,0,0,0,0,0,0,1,0
1694,Data Scientist,Blackwell Ltd,"Stevenberg, SM",PyTorch,1,0,0,0,0,0,0,1,0
1695,Data Analyst,Day-Mckee,"Amytown, TD",KDB+,1,0,0,0,1,0,0,0,0
1696,AI Researcher,Ellis LLC,"Lake Michaelberg, IN","BigQuery, Scikit-learn",2,0,0,0,0,1,0,0,1
1697,Data Scientist,Good-Gordon,"South Anthonymouth, HR",KDB+,1,0,0,0,1,0,0,0,0
1698,Quant Researcher,Taylor Ltd,"East Andrew, OM","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
1699,ML Engineer,Walker LLC,"Port Matthew, VN",PyTorch,1,0,0,0,0,0,0,1,0
1700,Computer Vision Engineer,"Simpson, Davis and Higgins","Cassidybury, MU",LangChain,1,0,1,0,0,0,0,0,0
1701,AI Researcher,Simpson Group,"Arnoldmouth, NE","BigQuery, LangChain, MLflow",3,1,1,0,0,1,0,0,0
1702,Data Scientist,"Klein, Ward and Cooper","Huntville, HN","Scikit-learn, MLflow, LangChain",3,1,1,0,0,0,0,0,1
1703,Data Scientist,Horton-Collins,"Georgemouth, UZ",Scikit-learn,1,0,0,0,0,0,0,0,1
1704,AI Product Manager,"Johnson, Oconnell and Williams","Lake Bradley, AU","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
1705,NLP Engineer,"Powers, Lewis and Stewart","Andrewview, NA",PyTorch,1,0,0,0,0,0,0,1,0
1706,Data Analyst,"Foley, Green and Farley","Port Ashlee, LI","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
1707,AI Product Manager,Smith-Fernandez,"South Ruthview, CI","FastAPI, Scikit-learn, MLflow",3,1,0,1,0,0,0,0,1
1708,Quant Researcher,"Smith, Tapia and Jones","East Martin, GB",KDB+,1,0,0,0,1,0,0,0,0
1709,AI Product Manager,Sanchez Ltd,"Port Anna, PG","Scikit-learn, BigQuery, MLflow",3,1,0,0,0,1,0,0,1
1710,Computer Vision Engineer,Floyd Ltd,"Clarkefort, MD","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
1711,Data Analyst,Clark-Holloway,"Karenland, AL","Scikit-learn, TensorFlow",2,0,0,0,0,0,1,0,1
1712,ML Engineer,Johnson Ltd,"Sosaview, CI",Scikit-learn,1,0,0,0,0,0,0,0,1
1713,ML Engineer,Fox-Cochran,"South Marymouth, UG","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
1714,NLP Engineer,"Villarreal, Ellis and Crane","New Williamshire, LI","TensorFlow, BigQuery",2,0,0,0,0,1,1,0,0
1715,Quant Researcher,"Fox, Davis and Houston","Gregoryborough, TN","Scikit-learn, TensorFlow, KDB+",3,0,0,0,1,0,1,0,1
1716,AI Researcher,Nash-Perry,"Thomasberg, MZ",MLflow,1,1,0,0,0,0,0,0,0
1717,AI Researcher,Murphy and Sons,"West Vernon, LA",BigQuery,1,0,0,0,0,1,0,0,0
1718,Quant Researcher,Bailey Inc,"Johnsonburgh, HR",MLflow,1,1,0,0,0,0,0,0,0
1719,NLP Engineer,Wright PLC,"South James, JM","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
1720,Data Analyst,Grimes-Cruz,"West Nicolefurt, US","PyTorch, KDB+, LangChain",3,0,1,0,1,0,0,1,0
1721,Data Analyst,"Spence, Mcconnell and Fleming","Garrettville, NR","FastAPI, LangChain, MLflow",3,1,1,1,0,0,0,0,0
1722,AI Researcher,Rush Inc,"North Mary, BA",TensorFlow,1,0,0,0,0,0,1,0,0
1723,Computer Vision Engineer,Davis PLC,"Lake Paulside, TH","BigQuery, LangChain",2,0,1,0,0,1,0,0,0
1724,Data Scientist,Beard Group,"Williamchester, BG","LangChain, KDB+, BigQuery",3,0,1,0,1,1,0,0,0
1725,Data Analyst,Johnson-Marshall,"New Timothy, KG","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
1726,AI Product Manager,Adams and Sons,"Duncanhaven, KH",KDB+,1,0,0,0,1,0,0,0,0
1727,AI Product Manager,"Baker, Lawson and Newton","Perezstad, PW",BigQuery,1,0,0,0,0,1,0,0,0
1728,AI Product Manager,Chandler Group,"New Abigail, SD",MLflow,1,1,0,0,0,0,0,0,0
1729,Quant Researcher,Hensley LLC,"Johnstad, CH",KDB+,1,0,0,0,1,0,0,0,0
1730,NLP Engineer,"Burke, Mitchell and Wright","Flemingmouth, TM","LangChain, TensorFlow, MLflow",3,1,1,0,0,0,1,0,0
1731,AI Product Manager,Hernandez Ltd,"New Nicoleview, KM","BigQuery, PyTorch",2,0,0,0,0,1,0,1,0
1732,Data Analyst,Meadows and Sons,"New Michaelland, IR","MLflow, KDB+",2,1,0,0,1,0,0,0,0
1733,ML Engineer,Barr PLC,"New Chaseberg, PK","TensorFlow, KDB+, FastAPI",3,0,0,1,1,0,1,0,0
1734,Data Scientist,Marshall Inc,"Port James, IE","FastAPI, PyTorch, TensorFlow",3,0,0,1,0,0,1,1,0
1735,Data Scientist,"Steele, Sherman and Liu","Stuartchester, PS","BigQuery, FastAPI, PyTorch",3,0,0,1,0,1,0,1,0
1736,AI Product Manager,"Crane, Johnson and Robinson","Ericside, BI","KDB+, FastAPI, MLflow",3,1,0,1,1,0,0,0,0
1737,Quant Researcher,Ferguson PLC,"Johnsonmouth, TN","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1738,Data Analyst,Marshall Group,"Zacharyside, PG","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1739,Computer Vision Engineer,"Williams, Brown and Howard","Owensborough, GE","LangChain, FastAPI, TensorFlow",3,0,1,1,0,0,1,0,0
1740,ML Engineer,"Miller, Waters and Clark","Lake John, CO","Scikit-learn, BigQuery, KDB+",3,0,0,0,1,1,0,0,1
1741,Data Analyst,Montgomery Inc,"West Coreyton, VE","KDB+, FastAPI, PyTorch",3,0,0,1,1,0,0,1,0
1742,Data Scientist,Middleton and Sons,"Lake Melissa, LY","BigQuery, MLflow",2,1,0,0,0,1,0,0,0
1743,Quant Researcher,Allen Ltd,"Cantrellmouth, AE",KDB+,1,0,0,0,1,0,0,0,0
1744,NLP Engineer,Scott-Norris,"Lauramouth, FR","TensorFlow, FastAPI, KDB+",3,0,0,1,1,0,1,0,0
1745,Computer Vision Engineer,Ramos Ltd,"West Tyler, CN","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
1746,AI Researcher,Daniel-Williams,"West Raymondshire, SK",BigQuery,1,0,0,0,0,1,0,0,0
1747,AI Researcher,Lowery-Henry,"Jacobschester, KH","Scikit-learn, LangChain",2,0,1,0,0,0,0,0,1
1748,Data Analyst,"Gutierrez, Salazar and Rowe","West Scott, ER",TensorFlow,1,0,0,0,0,0,1,0,0
1749,Data Analyst,Parker Ltd,"West Amandafort, AR","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
