job_id,job_title,company_name,location,skills_required,skills_count,has_programming_lang,has_cloud_platform,has_ml_framework,skill_tensorflow,skill_excel,skill_pandas,skill_fastapi,skill_numpy,skill_reinforcement_learning,skill_azure,skill_sql,skill_hugging_face,skill_keras,skill_power_bi,skill_aws,skill_gcp,skill_python,skill_langchain,skill_pytorch,skill_scikit-learn,skill_flask,skill_cuda,skill_r
1621,AI Product Manager,Perez-Bailey,"Santiagoshire, PH","AWS, Power BI, FastAPI",3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1622,NLP Engineer,"Summers, Swanson and Brown","West Cynthiaburgh, AD","Reinforcement Learning, SQL, C++, Pandas",4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1623,Computer Vision Engineer,Schmidt-Payne,"Kyleside, JP","Reinforcement Learning, PyTorch, GCP, R, Excel",5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1624,Data Analyst,"Ortiz, Hill and Anderson","West Cynthiaton, SM","Pandas, Excel, FastAPI, Reinforcement Learning, LangChain",5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1625,Quant Researcher,Dalton-Galloway,"East Priscilla, DO","Azure, Excel, Power BI, C++, NumPy",5,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1626,Computer Vision Engineer,Brown-Garcia,"Dillonville, TL","PyTorch, AWS, LangChain, Pandas, GCP",5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1627,ML Engineer,"Ramirez, Morrison and Shaffer","East Bobbymouth, LU","SQL, Azure, MLflow, LangChain",4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1628,NLP Engineer,Fisher LLC,"Changview, CU","AWS, NumPy, CUDA, Azure, SQL, Hugging Face",6,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
1629,NLP Engineer,Barnes-Gonzalez,"New Cameron, IR","Keras, PyTorch, Azure, C++, Python, LangChain",6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1
1630,Computer Vision Engineer,"Mann, Taylor and Martin","Wendytown, KR","LangChain, Scikit-learn, Hugging Face",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1631,Computer Vision Engineer,Bush and Sons,"Robertstown, GA","PyTorch, CUDA, Keras",3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1632,Computer Vision Engineer,"Callahan, Sullivan and Flynn","Port Jennifer, ES","Hugging Face, GCP, R, Scikit-learn",4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1633,Quant Researcher,Joseph-Romero,"Kristenberg, AL","Power BI, LangChain, FastAPI, Flask, SQL, Scikit-learn",6,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
1634,AI Product Manager,"Singh, Shannon and Castaneda","West Justin, IN","NumPy, Reinforcement Learning, GCP, Azure, LangChain, Scikit-learn",6,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1635,AI Researcher,"Johnson, Sweeney and Hall","Lindachester, PA","Azure, Flask, PyTorch, Excel, Pandas",5,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1636,Data Analyst,Wu Inc,"Barnesfurt, SV","TensorFlow, Power BI, MLflow, Flask, CUDA, Reinforcement Learning",6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1637,Data Analyst,Lopez-Williams,"North Mark, IN","PyTorch, NumPy, SQL, FastAPI",4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1638,Computer Vision Engineer,Hughes-Figueroa,"Castilloborough, CH","TensorFlow, Pandas, Excel, LangChain, MLflow",5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1639,AI Researcher,"Randall, Grant and Rosario","Kimberlyfort, BJ","Hugging Face, FastAPI, AWS, Scikit-learn, Keras",5,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1640,NLP Engineer,Griffith Ltd,"Johnstad, ET","SQL, Pandas, AWS, Power BI, Scikit-learn",5,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1641,Data Analyst,"Smith, Woods and Tucker","South Dylanmouth, SY","TensorFlow, AWS, Flask",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1642,NLP Engineer,Frazier Inc,"North Joel, PG","Hugging Face, FastAPI, TensorFlow, GCP",4,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1643,ML Engineer,"Torres, Campbell and Krause","East Hollyfurt, AR","TensorFlow, Keras, R",3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1644,NLP Engineer,Snyder Group,"North Susan, SG","CUDA, Azure, Python, Scikit-learn, Power BI",5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
1645,Quant Researcher,Lucas-Morris,"Jordanshire, PS","Azure, TensorFlow, AWS, Flask, Reinforcement Learning, LangChain",6,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1646,Data Scientist,Martinez-Weaver,"Lake Valerie, IN","Python, Power BI, Flask",3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1647,AI Researcher,Mendez and Sons,"Jonesbury, PA","Scikit-learn, AWS, Python, MLflow",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1648,NLP Engineer,"Johnson, Wright and Quinn","North Brian, FI","LangChain, R, C++",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1649,Computer Vision Engineer,"Mitchell, Collins and Collins","Cobbtown, SZ","Azure, C++, TensorFlow, Hugging Face, Python, PyTorch",6,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1650,Data Analyst,Williams-Torres,"Port Tiffanystad, DO","CUDA, SQL, Keras, Azure, LangChain, Reinforcement Learning",6,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1651,Quant Researcher,Martinez Group,"Gabriellaborough, HT","LangChain, Keras, Python, FastAPI, R, C++",6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1652,AI Product Manager,Weaver-Mcdonald,"West Richard, SV","Python, Power BI, GCP",3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1653,ML Engineer,Cook-Jarvis,"Jayton, GB","TensorFlow, Power BI, Scikit-learn, Python, GCP, SQL",6,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1
1654,AI Researcher,Moreno-Sanchez,"Fosterville, TT","GCP, MLflow, TensorFlow",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1655,Computer Vision Engineer,Kline Group,"Lake Donaldstad, NP","Flask, Scikit-learn, NumPy",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1656,AI Researcher,Brown and Sons,"Lake Chris, AO","NumPy, Reinforcement Learning, AWS, Power BI, PyTorch, SQL",6,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1657,Data Scientist,Quinn Group,"East Michael, UY","Reinforcement Learning, GCP, TensorFlow, Pandas",4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1658,Data Scientist,Mills-Mitchell,"Bryantton, CO","PyTorch, NumPy, MLflow",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1659,Data Analyst,"Andrews, Sanchez and Carroll","Anthonyberg, DM","Reinforcement Learning, Python, PyTorch, Keras",4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1660,NLP Engineer,Smith and Sons,"Meyermouth, GN","PyTorch, NumPy, Power BI",3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1661,AI Researcher,Smith-Hall,"South Dustinbury, BY","Flask, Keras, GCP, Power BI",4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
1662,Data Scientist,"Anderson, Tucker and Phillips","Jenniferborough, CO","Scikit-learn, GCP, MLflow",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1663,Quant Researcher,Kirk-Meyers,"New Jose, ET","Scikit-learn, CUDA, Python",3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1664,Computer Vision Engineer,Bishop-Contreras,"South Ronaldfurt, BB","PyTorch, Excel, TensorFlow, Scikit-learn, Power BI",5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1665,NLP Engineer,"Poole, Ramirez and Sims","East David, BW","Reinforcement Learning, MLflow, Scikit-learn, Flask, Python, FastAPI",6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
1666,AI Researcher,Sandoval Ltd,"Williamsville, EG","LangChain, Hugging Face, Scikit-learn, Flask, Reinforcement Learning, Excel",6,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
1667,ML Engineer,Skinner Inc,"Port James, BS","Keras, R, Power BI, LangChain",4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1668,Data Analyst,"Kelly, Pace and Rodriguez","Esparzaberg, SY","Hugging Face, SQL, LangChain, Reinforcement Learning",4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1669,ML Engineer,Hunt-Phillips,"New Emily, DJ","PyTorch, Python, Azure, C++, GCP",5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
1670,Computer Vision Engineer,Edwards-Jones,"Stephanieside, KG","TensorFlow, C++, AWS, CUDA",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1671,Data Scientist,"Williams, Glass and Benson","Matthewburgh, GB","Flask, NumPy, C++, Keras, Power BI",5,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1672,AI Researcher,"Jackson, Carrillo and Anderson","Dustinborough, LT","Scikit-learn, Azure, MLflow, LangChain, TensorFlow",5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1673,NLP Engineer,Richardson and Sons,"Lake Austin, AT","Excel, C++, MLflow, Pandas",4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,Data Analyst,"Weber, Thompson and Williams","Valenciafort, RW","GCP, MLflow, Reinforcement Learning, SQL, Azure, Scikit-learn",6,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1675,ML Engineer,"Lee, Scott and Franco","Shawnfurt, LK","R, C++, FastAPI, Excel",4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1676,Quant Researcher,Wright Group,"Josephville, MW","Python, Hugging Face, R",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1677,NLP Engineer,Daniels and Sons,"Shannonhaven, MY","TensorFlow, Python, AWS, Power BI, NumPy",5,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1678,AI Product Manager,"Taylor, Hodges and Martinez","Charlesville, VA","Python, PyTorch, GCP, Keras, Azure, Flask",6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1
1679,AI Product Manager,Hanson-Weeks,"Wilsonberg, PA","GCP, SQL, Power BI, CUDA, AWS",5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
1680,ML Engineer,Barton-Kirby,"West Aliceberg, LV","GCP, TensorFlow, MLflow",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1681,AI Researcher,Johnson Inc,"Rioston, AF","SQL, Pandas, Excel",3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1682,Computer Vision Engineer,"Schmitt, James and Campbell","Port Joanne, AZ","FastAPI, SQL, Pandas, TensorFlow, MLflow",5,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1683,Quant Researcher,Yates-Brown,"Port Samuel, IQ","PyTorch, Flask, Reinforcement Learning, Power BI",4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1684,Computer Vision Engineer,"James, Wagner and Johnson","Stevenmouth, MK","Flask, AWS, Hugging Face",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1685,AI Product Manager,Cummings-Reyes,"Port Mindyborough, SI","Hugging Face, Azure, CUDA, NumPy",4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1686,Computer Vision Engineer,Bishop Ltd,"Cartershire, DK","FastAPI, Keras, Hugging Face, Azure, NumPy",5,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1687,Computer Vision Engineer,Daniels-Jones,"Olsontown, MK","TensorFlow, NumPy, CUDA, Python, AWS, Pandas",6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1688,Quant Researcher,Reed-Wilson,"Edgarhaven, MX","Scikit-learn, Reinforcement Learning, Pandas, Azure, R, GCP",6,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1689,Data Analyst,Smith-Moore,"Gabrielport, TT","LangChain, Scikit-learn, Azure, Python, Pandas",5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
1690,Data Analyst,Briggs-House,"South Brandon, MG","GCP, Python, PyTorch, Excel, Power BI",5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
1691,Computer Vision Engineer,"Chen, Moore and Ray","Lewisville, SZ","R, LangChain, FastAPI, Reinforcement Learning, Pandas, GCP",6,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1692,AI Researcher,Torres-King,"East Bryanton, KP","CUDA, MLflow, C++, Python, Power BI, NumPy",6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1693,AI Product Manager,"Johnson, Espinoza and Ali","Cynthialand, ZM","FastAPI, C++, R, TensorFlow, Reinforcement Learning",5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1694,Data Scientist,Blackwell Ltd,"Stevenberg, SM","TensorFlow, SQL, AWS, PyTorch, LangChain",5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1695,Data Analyst,Day-Mckee,"Amytown, TD","LangChain, MLflow, Azure, Pandas",4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1696,AI Researcher,Ellis LLC,"Lake Michaelberg, IN","C++, R, CUDA, Pandas, Azure",5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1697,Data Scientist,Good-Gordon,"South Anthonymouth, HR","Keras, PyTorch, Flask",3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1698,Quant Researcher,Taylor Ltd,"East Andrew, OM","Keras, SQL, PyTorch, Python, Pandas, Azure",6,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1
1699,ML Engineer,Walker LLC,"Port Matthew, VN","AWS, Scikit-learn, Azure, Python, TensorFlow, LangChain",6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1
1700,Computer Vision Engineer,"Simpson, Davis and Higgins","Cassidybury, MU","Flask, R, Excel",3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1701,AI Researcher,Simpson Group,"Arnoldmouth, NE","TensorFlow, NumPy, FastAPI",3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1702,Data Scientist,"Klein, Ward and Cooper","Huntville, HN","Reinforcement Learning, GCP, TensorFlow",3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1703,Data Scientist,Horton-Collins,"Georgemouth, UZ","Azure, Excel, Power BI, SQL",4,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1704,AI Product Manager,"Johnson, Oconnell and Williams","Lake Bradley, AU","PyTorch, TensorFlow, SQL, LangChain, CUDA",5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1705,NLP Engineer,"Powers, Lewis and Stewart","Andrewview, NA","Flask, Azure, R",3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1706,Data Analyst,"Foley, Green and Farley","Port Ashlee, LI","Power BI, GCP, Hugging Face",3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1707,AI Product Manager,Smith-Fernandez,"South Ruthview, CI","Excel, Hugging Face, R",3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1708,Quant Researcher,"Smith, Tapia and Jones","East Martin, GB","NumPy, Power BI, LangChain, C++, Keras, SQL",6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1709,AI Product Manager,Sanchez Ltd,"Port Anna, PG","SQL, LangChain, AWS, NumPy, Azure",5,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1710,Computer Vision Engineer,Floyd Ltd,"Clarkefort, MD","Python, C++, NumPy, Reinforcement Learning, GCP",5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1711,Data Analyst,Clark-Holloway,"Karenland, AL","Python, Reinforcement Learning, CUDA",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1712,ML Engineer,Johnson Ltd,"Sosaview, CI","TensorFlow, Azure, LangChain, Flask, Excel",5,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1713,ML Engineer,Fox-Cochran,"South Marymouth, UG","Azure, SQL, Reinforcement Learning, PyTorch, Hugging Face",5,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1714,NLP Engineer,"Villarreal, Ellis and Crane","New Williamshire, LI","Flask, CUDA, FastAPI, Pandas, Excel",5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1715,Quant Researcher,"Fox, Davis and Houston","Gregoryborough, TN","C++, GCP, LangChain, PyTorch, FastAPI",5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1716,AI Researcher,Nash-Perry,"Thomasberg, MZ","C++, PyTorch, Power BI",3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1717,AI Researcher,Murphy and Sons,"West Vernon, LA","Python, Reinforcement Learning, CUDA, Flask, Excel",5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1718,Quant Researcher,Bailey Inc,"Johnsonburgh, HR","R, C++, Hugging Face, Scikit-learn, Python, LangChain",6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
1719,NLP Engineer,Wright PLC,"South James, JM","FastAPI, NumPy, LangChain, Scikit-learn, Power BI",5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1720,Data Analyst,Grimes-Cruz,"West Nicolefurt, US","Scikit-learn, Hugging Face, LangChain",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1721,Data Analyst,"Spence, Mcconnell and Fleming","Garrettville, NR","AWS, PyTorch, C++, FastAPI",4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1722,AI Researcher,Rush Inc,"North Mary, BA","Python, Scikit-learn, Pandas",3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1723,Computer Vision Engineer,Davis PLC,"Lake Paulside, TH","C++, Pandas, NumPy, R",4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1724,Data Scientist,Beard Group,"Williamchester, BG","FastAPI, Scikit-learn, CUDA",3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1725,Data Analyst,Johnson-Marshall,"New Timothy, KG","Reinforcement Learning, C++, GCP, AWS, FastAPI",5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1726,AI Product Manager,Adams and Sons,"Duncanhaven, KH","R, Hugging Face, Flask, NumPy, Keras, C++",6,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1727,AI Product Manager,"Baker, Lawson and Newton","Perezstad, PW","MLflow, TensorFlow, Power BI, CUDA, NumPy, PyTorch",6,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1728,AI Product Manager,Chandler Group,"New Abigail, SD","PyTorch, Scikit-learn, C++",3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1729,Quant Researcher,Hensley LLC,"Johnstad, CH","Power BI, Hugging Face, NumPy, R, PyTorch, Keras",6,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
1730,NLP Engineer,"Burke, Mitchell and Wright","Flemingmouth, TM","Power BI, Hugging Face, Keras",3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1731,AI Product Manager,Hernandez Ltd,"New Nicoleview, KM","Flask, GCP, MLflow, Pandas",4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1732,Data Analyst,Meadows and Sons,"New Michaelland, IR","Pandas, Power BI, MLflow, Python, AWS",5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1733,ML Engineer,Barr PLC,"New Chaseberg, PK","TensorFlow, LangChain, AWS",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1734,Data Scientist,Marshall Inc,"Port James, IE","CUDA, Hugging Face, Python",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1735,Data Scientist,"Steele, Sherman and Liu","Stuartchester, PS","R, Python, LangChain, FastAPI",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1736,AI Product Manager,"Crane, Johnson and Robinson","Ericside, BI","Keras, Excel, GCP",3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1737,Quant Researcher,Ferguson PLC,"Johnsonmouth, TN","Reinforcement Learning, Excel, NumPy, PyTorch, Pandas, SQL",6,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1738,Data Analyst,Marshall Group,"Zacharyside, PG","Pandas, Power BI, SQL",3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1739,Computer Vision Engineer,"Williams, Brown and Howard","Owensborough, GE","R, Hugging Face, Flask",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1740,ML Engineer,"Miller, Waters and Clark","Lake John, CO","Power BI, CUDA, AWS",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1741,Data Analyst,Montgomery Inc,"West Coreyton, VE","Flask, TensorFlow, C++",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1742,Data Scientist,Middleton and Sons,"Lake Melissa, LY","Scikit-learn, Python, Hugging Face, Pandas, Keras, MLflow",6,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1743,Quant Researcher,Allen Ltd,"Cantrellmouth, AE","LangChain, SQL, PyTorch, Excel",4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1744,NLP Engineer,Scott-Norris,"Lauramouth, FR","Python, MLflow, PyTorch, FastAPI",4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1745,Computer Vision Engineer,Ramos Ltd,"West Tyler, CN","Scikit-learn, Flask, PyTorch, SQL",4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
1746,AI Researcher,Daniel-Williams,"West Raymondshire, SK","Keras, Pandas, AWS, SQL",4,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1747,AI Researcher,Lowery-Henry,"Jacobschester, KH","NumPy, Scikit-learn, SQL, LangChain, C++",5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1748,Data Analyst,"Gutierrez, Salazar and Rowe","West Scott, ER","MLflow, Keras, CUDA, FastAPI, Flask",5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
1749,Data Analyst,Parker Ltd,"West Amandafort, AR","Pandas, R, AWS, TensorFlow, NumPy, Reinforcement Learning",6,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1750,Data Scientist,"Montes, Graham and Leach","Lake Michelle, CH","LangChain, Power BI, Azure, C++, Scikit-learn, TensorFlow",6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1751,ML Engineer,"King, Stevens and Schmidt","Donnaton, AD","Power BI, LangChain, Python, Reinforcement Learning, TensorFlow, PyTorch",6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1752,Data Analyst,Barron-Zuniga,"Stevenstad, SD","GCP, Keras, Flask",3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1753,NLP Engineer,"Caldwell, Silva and Edwards","Lake Keith, RO","SQL, Flask, Azure, LangChain",4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
1754,NLP Engineer,Bell and Sons,"Lake Kathy, HR","SQL, Python, C++, MLflow, CUDA",5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
